,freesound_id,id,path,start_sample,end_sample,loudness,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
110,,None_f110,518488__cyclez__dark-techno-kick-drum-loop.wav,450560,454656,0.008618254214525223,-1030.6243,188.31586,81.53224,97.674484,46.346474,39.19204,34.793297,12.727337,19.25932,7.6756706,5.819275,15.869694,14.215733
111,,None_f111,518488__cyclez__dark-techno-kick-drum-loop.wav,454656,458752,0.005351522471755743,-888.03235,201.47125,31.687885,99.023834,16.952019,33.746067,17.441689,3.844101,14.859402,3.4030876,1.2449913,10.223846,8.934704
112,,None_f112,518488__cyclez__dark-techno-kick-drum-loop.wav,458752,462848,0.001849133288487792,-806.12573,174.5986,-13.685539,94.66493,1.862011,33.4824,20.175419,4.7718277,16.039135,-3.971302,-1.4759216,5.253479,-2.5252342
113,,None_f113,518488__cyclez__dark-techno-kick-drum-loop.wav,462848,466944,0.004368409048765898,-793.20514,133.5723,0.15894318,99.99128,9.25811,47.393524,19.704693,2.8490257,12.859962,-2.4054718,-12.804613,-2.162407,1.7823143
114,,None_f114,518488__cyclez__dark-techno-kick-drum-loop.wav,466944,471040,0.010990089736878872,-1055.0562,197.11441,107.72748,100.76936,57.021355,42.885857,30.86023,12.669933,20.50594,6.961117,4.5741425,13.218765,7.700474
115,,None_f115,518488__cyclez__dark-techno-kick-drum-loop.wav,471040,475136,0.008945018984377384,-962.1024,199.14444,47.046413,100.12834,36.859917,42.706116,37.209404,6.7974625,23.86557,1.7758331,1.0026512,9.093597,9.045292
116,,None_f116,518488__cyclez__dark-techno-kick-drum-loop.wav,475136,479232,0.0065735941752791405,-834.0035,189.28119,5.0708313,101.00316,10.711109,36.162163,23.65055,6.687046,19.52335,-0.37098312,1.7125664,12.42227,6.62883
117,,None_f117,518488__cyclez__dark-techno-kick-drum-loop.wav,479232,483328,0.0019547424744814634,-850.69525,162.8201,-10.611565,108.828735,12.266441,38.46061,8.177849,0.14652252,17.280605,3.6362686,-5.901886,2.6846886,4.292488
118,,None_f118,518488__cyclez__dark-techno-kick-drum-loop.wav,483328,487424,0.0024704146198928356,-940.68915,158.17323,26.13139,113.19856,25.106636,48.452698,28.5663,6.925644,22.528229,-4.082535,-12.392296,0.053844452,8.366165
119,,None_f119,518488__cyclez__dark-techno-kick-drum-loop.wav,487424,491520,0.010438524186611176,-1014.5629,221.57608,98.49176,92.017,50.95449,42.11441,28.521599,5.626816,13.900875,3.227337,5.5200806,9.107677,3.3575935
120,,None_f120,518488__cyclez__dark-techno-kick-drum-loop.wav,491520,495616,0.009289869107306004,-890.1777,199.12363,11.875206,104.78552,21.243614,43.791447,37.53611,7.7656555,26.514923,-5.206108,-1.4174423,9.4769745,9.703186
121,,None_f121,518488__cyclez__dark-techno-kick-drum-loop.wav,495616,499712,0.007079737726598978,-847.552,177.16797,1.3977661,112.6427,16.928913,44.328354,15.305626,5.8407288,20.984684,5.81868,-1.9550819,9.558598,11.777248
122,,None_f122,518488__cyclez__dark-techno-kick-drum-loop.wav,499712,503808,0.0025717236567288637,-914.3515,155.94962,4.8445015,101.86673,28.425213,43.909447,25.31047,1.4786491,17.211456,2.3469162,-1.9139252,1.5253296,2.7624931
123,,None_f123,518488__cyclez__dark-techno-kick-drum-loop.wav,503808,507904,0.0018960150191560388,-1057.413,195.84763,98.72278,85.311554,42.37327,26.593193,22.905159,6.5243225,13.306789,3.801815,-3.1762238,7.464222,4.3264084
124,,None_f124,518488__cyclez__dark-techno-kick-drum-loop.wav,507904,512000,0.00901047233492136,-933.9478,214.93298,69.362305,99.17746,30.578499,46.292377,20.820633,11.200565,19.055645,9.403736,4.2725983,7.9177284,8.965958
125,,None_f125,518488__cyclez__dark-techno-kick-drum-loop.wav,512000,516096,0.009131901897490025,-871.9741,190.53558,7.158455,112.3992,20.8041,45.971596,26.966461,7.9293823,23.009674,-2.0625916,-1.6770477,5.083805,11.413628
126,,None_f126,518488__cyclez__dark-techno-kick-drum-loop.wav,516096,520192,0.006710238289088011,-877.9968,171.31725,-0.47634125,110.41907,23.960167,49.65383,26.882889,5.5070343,23.02301,6.680153,4.8774185,8.292084,11.764973
127,,None_f127,518488__cyclez__dark-techno-kick-drum-loop.wav,520192,524288,0.0029656344559043646,-1037.4905,154.89412,88.33089,103.1628,55.98654,46.778778,22.318104,15.965738,8.010384,4.7816467,0.23328781,10.67177,2.7421875
128,,None_f128,518488__cyclez__dark-techno-kick-drum-loop.wav,524288,528384,0.0018720753723755479,-1037.5719,221.29007,103.39996,71.02586,26.554878,7.4990997,10.47525,2.5980453,12.012875,8.124607,-3.402214,4.8610992,9.526493
129,,None_f129,518488__cyclez__dark-techno-kick-drum-loop.wav,528384,532480,0.008296583779156208,-796.8005,172.53357,28.337479,110.49159,14.737167,48.57641,18.77359,8.4283905,16.403011,5.414837,-6.5500755,4.027405,5.432541
130,,None_f130,518488__cyclez__dark-techno-kick-drum-loop.wav,532480,536576,0.011524321511387825,-875.82153,188.57587,4.351982,112.79962,23.94854,50.25689,31.935997,5.151802,24.887833,0.2406807,-0.6007118,3.2041588,12.882706
131,,None_f131,518488__cyclez__dark-techno-kick-drum-loop.wav,536576,540672,0.007495011668652296,-992.0163,150.8688,30.70567,110.83673,44.688683,54.86496,43.97338,14.279064,29.174347,8.570263,6.79393,12.433861,11.754356
132,,None_f132,518488__cyclez__dark-techno-kick-drum-loop.wav,540672,544768,0.0037932246923446655,-1023.38086,171.17557,99.59697,103.1409,45.356346,35.984093,18.579987,10.921331,10.748814,8.82885,0.06976318,9.327158,15.706116
133,,None_f133,518488__cyclez__dark-techno-kick-drum-loop.wav,544768,548864,0.0019543077796697617,-914.48364,209.97052,25.94308,88.75227,7.4112053,23.113655,20.080414,-6.332527,20.552074,-3.926033,0.11534119,5.885559,3.4600868
134,,None_f134,518488__cyclez__dark-techno-kick-drum-loop.wav,548864,552960,0.007702965289354324,-727.332,145.96156,7.7099075,99.52371,10.995029,44.693108,19.913483,2.5677185,14.1421585,-1.6054802,-12.337017,-2.2324333,2.0509949
135,,None_f135,518488__cyclez__dark-techno-kick-drum-loop.wav,552960,557056,0.010444356128573418,-948.81995,177.15881,27.136242,115.43446,40.00393,52.731766,42.84304,7.1189804,30.066528,2.7025223,5.0719795,12.339741,11.150562
136,,None_f136,518488__cyclez__dark-techno-kick-drum-loop.wav,557056,561152,0.007862035185098648,-1075.4432,167.91656,87.49373,94.743,56.35412,40.234344,32.116898,17.193066,21.632278,16.449238,9.687477,12.671955,19.570328
137,,None_f137,518488__cyclez__dark-techno-kick-drum-loop.wav,561152,565248,0.004215000197291374,-945.6367,192.98566,60.7848,94.061646,25.478554,34.893295,18.911606,6.945442,12.258156,5.541565,2.8123322,14.261021,11.430618
138,,None_f138,518488__cyclez__dark-techno-kick-drum-loop.wav,565248,569344,0.002059240359812975,-835.0955,195.70984,-3.7022247,103.50133,1.2510338,29.447968,7.5997314,-0.058135986,17.376057,1.2666321,0.053962708,1.2540741,6.7349854
139,,None_f139,518488__cyclez__dark-techno-kick-drum-loop.wav,569344,573440,0.00580839067697525,-735.8539,136.88406,0.13346481,96.52545,4.73687,43.65303,20.280323,7.075472,12.915039,-4.1160088,-12.707623,-2.5657005,-4.955393
140,,None_f140,518488__cyclez__dark-techno-kick-drum-loop.wav,573440,577536,0.010626720264554024,-1018.676,175.89212,62.517223,112.7249,60.52529,48.58277,38.946663,10.83395,33.33551,10.7003975,-5.7158203,14.170933,14.13242
141,,None_f141,518488__cyclez__dark-techno-kick-drum-loop.wav,577536,581632,0.00868922472000122,-1022.437,183.3482,66.92195,91.83324,44.527733,43.404243,37.47233,12.69791,19.963955,6.8334618,6.594284,15.307499,16.024994
142,,None_f142,518488__cyclez__dark-techno-kick-drum-loop.wav,581632,585728,0.005794113967567682,-879.2618,199.04175,26.7403,101.91688,15.972843,31.485004,17.566246,7.0324783,18.17601,3.2878036,0.51060486,10.130669,10.279625
143,,None_f143,518488__cyclez__dark-techno-kick-drum-loop.wav,585728,589824,0.0017049179878085852,-827.0617,176.00143,-8.181072,105.69263,0.87872696,36.35029,8.30928,3.6654282,11.628014,-0.2385025,-1.2019463,0.36098862,2.808361
144,,None_f144,518488__cyclez__dark-techno-kick-drum-loop.wav,589824,593920,0.004035452846437693,-795.001,133.78389,-0.03565216,94.341255,5.1050453,48.543983,22.678658,9.865578,14.8744545,-3.8955002,-11.350693,-0.681221,-0.63368607
145,,None_f145,518488__cyclez__dark-techno-kick-drum-loop.wav,593920,598016,0.011462072841823101,-1055.494,203.07727,113.63037,96.10083,51.86425,40.629845,29.973083,14.363987,21.119717,8.145779,6.1113663,9.222225,3.7303123
146,,None_f146,518488__cyclez__dark-techno-kick-drum-loop.wav,598016,602112,0.008972604759037495,-942.5669,198.46341,36.180843,103.00911,32.32798,41.2947,37.29592,8.534126,26.833588,0.0141067505,1.6001625,11.253025,11.256832
147,,None_f147,518488__cyclez__dark-techno-kick-drum-loop.wav,602112,606208,0.006268850062042475,-852.59045,185.43814,11.112106,108.73346,14.078495,40.73424,16.766876,8.44606,16.224792,3.4066696,2.2092056,6.6006126,7.7104187
148,,None_f148,518488__cyclez__dark-techno-kick-drum-loop.wav,606208,610304,0.0021647957619279623,-838.5925,176.20532,-21.17162,93.703995,7.789524,38.35586,21.021439,4.82938,18.098434,-1.3240585,-2.3110962,-1.0837097,-0.0042915344
149,,None_f149,518488__cyclez__dark-techno-kick-drum-loop.wav,610304,614400,0.0023093963973224163,-930.95447,160.69821,28.2613,108.76778,22.013767,44.09321,33.854107,7.3777504,17.12328,-11.85709,-12.625719,6.8353767,3.1518097
150,,None_f150,518488__cyclez__dark-techno-kick-drum-loop.wav,614400,618496,0.010497677139937878,-1003.7013,225.6836,94.79675,89.82678,43.309853,34.671814,27.87239,11.638073,22.3004,6.724766,3.7129211,6.668091,2.570713
151,,None_f151,518488__cyclez__dark-techno-kick-drum-loop.wav,618496,622592,0.010367507115006447,-902.0943,196.3753,23.299465,111.89914,28.019203,45.62004,31.74041,8.160286,20.638943,-3.4165497,2.5894165,5.233818,10.514389
152,,None_f152,518488__cyclez__dark-techno-kick-drum-loop.wav,622592,626688,0.006261243484914303,-835.8559,187.29977,-6.1164436,100.15668,14.080898,41.158836,22.888538,6.2671814,19.819092,2.5502167,1.9967041,7.918003,9.156231
153,,None_f153,518488__cyclez__dark-techno-kick-drum-loop.wav,626688,630784,0.002560822991654277,-905.373,160.89882,1.8023949,99.31391,23.049526,46.227444,35.27146,11.6110115,18.597202,-4.14732,-2.1437454,2.4633331,-5.354496
154,,None_f154,518488__cyclez__dark-techno-kick-drum-loop.wav,630784,634880,0.0020596999675035477,-1046.1774,198.31088,93.57416,84.07756,38.242195,26.896652,24.476097,6.439972,17.443203,8.12122,0.2337265,8.58276,4.581829
155,,None_f155,518488__cyclez__dark-techno-kick-drum-loop.wav,634880,638976,0.00965148862451315,-905.2015,214.36838,48.97035,104.38966,28.83802,48.02694,28.074158,9.507656,17.46989,3.6725616,0.5544548,7.3172607,6.9504623
156,,None_f156,518488__cyclez__dark-techno-kick-drum-loop.wav,638976,643072,0.010577811859548092,-866.09155,197.26688,1.7655563,105.88762,21.4253,47.46911,32.811256,8.410103,23.167114,-2.9160614,-2.2035522,4.670948,9.202881
157,,None_f157,518488__cyclez__dark-techno-kick-drum-loop.wav,643072,647168,0.007197689265012741,-872.6485,171.00443,-2.8602753,105.162415,18.511253,49.0593,34.042076,12.91284,22.54467,0.80376434,7.1285706,14.140524,8.15691
158,,None_f158,518488__cyclez__dark-techno-kick-drum-loop.wav,647168,651264,0.002753491047769785,-1034.3427,149.65025,85.603615,102.48483,53.78639,45.51227,23.576527,14.513548,9.843712,6.4573326,-1.5608902,7.753292,5.452297
159,,None_f159,518488__cyclez__dark-techno-kick-drum-loop.wav,651264,655360,0.002180059440433979,-970.63196,207.25824,53.43133,85.28905,18.180157,15.453415,18.006134,-1.96772,19.06683,4.1258583,3.9086685,9.112579,2.842434
160,,None_f160,518488__cyclez__dark-techno-kick-drum-loop.wav,655360,659456,0.008513062261044979,-781.9038,167.24722,26.054104,109.52603,16.244541,46.028576,19.613373,7.4394493,19.083336,3.927742,-8.51202,4.655731,6.3882294
161,,None_f161,518488__cyclez__dark-techno-kick-drum-loop.wav,659456,663552,0.01045034546405077,-869.5566,185.19849,1.2071152,107.8629,20.318459,50.54982,38.71788,11.33202,22.81717,-4.9723663,-1.7501335,11.3099785,4.6478233
162,,None_f162,518488__cyclez__dark-techno-kick-drum-loop.wav,663552,667648,0.007493456359952688,-987.2253,155.96867,31.2207,112.53775,49.925133,50.474487,33.553383,9.246689,33.31453,13.429375,-0.11562729,13.599674,15.846321
163,,None_f163,518488__cyclez__dark-techno-kick-drum-loop.wav,667648,671744,0.0035654958337545395,-995.7098,174.32143,76.76842,97.90912,35.216923,38.4946,20.384674,13.18643,11.222588,6.21603,4.4880295,12.572922,13.888809
164,,None_f164,518488__cyclez__dark-techno-kick-drum-loop.wav,671744,675840,0.0020486246794462204,-927.5901,214.79538,43.980846,93.81535,10.897366,16.500961,12.0728,-5.938057,17.293835,-0.87403107,4.8106956,5.1109886,4.218601
