,freesound_id,id,path,start_sample,end_sample,loudness,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
46,98259,98259_f0,files/98259_1651335-hq.ogg,0,8192,0.012581721879541874,-604.5675,125.386856,1.829895,19.154613,5.2964954,13.870625,9.809341,13.125322,9.649092,10.037142,6.9983788,6.9947624,4.462862
47,98259,98259_f1,files/98259_1651335-hq.ogg,8192,16384,0.001584164216183126,-775.2063,125.77719,0.4632759,18.950008,4.5413284,13.846098,9.096348,12.660532,9.381802,9.4020405,6.4822655,6.845093,4.812481
48,16290,16290_f0,files/16290_49141-hq.ogg,0,8192,0.004148129839450121,-888.05865,144.84067,-33.838474,91.490814,9.922184,35.632607,26.280487,22.700428,15.779354,13.9146805,18.788818,4.20557,10.642509
49,16290,16290_f1,files/16290_49141-hq.ogg,8192,16384,9.226098336512223e-05,-1171.7428,109.55658,69.81325,44.689774,31.54258,25.881462,27.012184,21.90701,10.626858,8.60004,11.641121,7.3188972,2.7568474
50,16290,16290_f2,files/16290_49141-hq.ogg,16384,24576,1.441570475435583e-05,-1216.4496,65.65184,58.042126,48.102783,38.10946,29.32389,22.141571,16.590786,12.419643,8.946323,5.3591843,1.5093117,-1.6777153
51,16290,16290_f3,files/16290_49141-hq.ogg,24576,32768,5.839581262989668e-06,-1228.2667,50.326313,46.08047,39.76851,32.352898,24.864357,18.185394,12.887554,9.156292,6.818371,5.454376,4.559124,3.7011108
52,509486,509486_f0,files/509486_11130100-hq.ogg,0,8192,0.00838069524616003,-773.0928,212.86282,5.681885,55.839214,14.17931,28.195011,-3.7254333,2.9070053,-2.9415283,-0.23852539,0.34560776,6.1699867,7.009739
53,509486,509486_f1,files/509486_11130100-hq.ogg,8192,16384,0.00025587284471839666,-1073.1022,179.71725,47.758144,27.854294,49.153267,35.90725,17.5197,7.7259827,1.0450554,3.618534,2.4633865,-8.295792,-12.203476
54,509486,509486_f2,files/509486_11130100-hq.ogg,16384,24576,0.0001419466861989349,-1088.9867,163.25049,42.044796,26.880173,51.68496,44.65998,21.355286,1.6690598,-0.80223465,4.5896187,-4.8954163,-13.596539,-8.050949
55,509486,509486_f3,files/509486_11130100-hq.ogg,24576,32768,5.6424742069793865e-05,-1113.6215,148.12604,40.789394,10.834625,35.496834,37.75541,14.378571,1.4920883,3.209423,3.0557594,-1.3660431,-3.166359,-2.8377838
56,509486,509486_f4,files/509486_11130100-hq.ogg,32768,40960,4.024306690553203e-05,-1113.5027,146.66476,40.70077,16.714111,40.445,36.107567,13.526474,4.4608383,2.5670433,-1.8000565,-3.6889877,0.060214996,5.292721
