,freesound_id,id,path,start_sample,end_sample,loudness,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
10,,None_f10,acid_bass_trimmed.wav,40960,45056,0.008558537811040878,-760.15485,194.99568,20.145649,49.933907,17.047268,25.147049,11.696575,15.370686,7.920376,10.102922,5.709881,6.9560165,3.9177322
11,,None_f11,acid_bass_trimmed.wav,45056,49152,0.023550713434815407,-811.70123,273.1159,19.887737,52.051086,20.644894,21.94217,16.164368,12.9119625,12.312313,9.003435,9.197445,5.141945,4.9575768
12,,None_f12,acid_bass_trimmed.wav,49152,53248,0.024648800492286682,-712.93256,194.16138,38.08584,48.926147,20.787006,23.634119,12.166943,14.25877,9.6370125,11.488539,8.234432,8.780674,6.8386707
13,,None_f13,acid_bass_trimmed.wav,53248,57344,0.02139066718518734,-808.13586,276.82172,15.26564,54.33477,17.22348,17.58258,13.614529,11.301064,10.489723,7.5628242,7.5659866,6.605728,5.346138
14,,None_f14,acid_bass_trimmed.wav,57344,61440,0.0263088159263134,-825.6873,279.37363,45.595848,38.771824,21.597847,18.744122,13.781578,16.591425,9.871849,8.363855,7.2550163,8.614063,5.050205
15,,None_f15,acid_bass_trimmed.wav,61440,65536,0.013554529286921024,-894.0763,290.95062,40.744167,40.69168,25.326347,12.545044,21.17936,9.651943,11.166576,7.2858086,9.103851,11.122387,3.2765274
16,,None_f16,acid_bass_trimmed.wav,65536,69632,0.005902495235204697,-964.2535,283.86237,70.15718,16.337189,32.88787,17.686157,11.6814575,17.066082,8.383938,6.0449867,11.844284,9.271336,3.7269058
17,,None_f17,acid_bass_trimmed.wav,69632,73728,0.026999682188034058,-825.5361,263.55566,33.81539,53.480644,14.843811,28.406471,16.429657,22.403925,12.011581,11.00897,4.3415794,7.9784966,5.5019684
18,,None_f18,acid_bass_trimmed.wav,73728,77824,0.021255452185869217,-904.37305,290.4834,46.54748,45.305298,37.12165,18.029,26.134354,16.016201,12.338474,6.6901817,1.9444923,5.528034,5.5667458
19,,None_f19,acid_bass_trimmed.wav,77824,81920,0.009988068602979183,-802.07416,186.74323,37.478817,53.275124,28.085201,28.878048,16.477005,17.404587,9.404118,9.577616,6.240078,7.589882,5.5196075
